With Stimulation:
-10705	1007	-285	-617	1422	-478	312	1289	1823	519	1360	-1237	-577	978	-918	-631	-253	-126	233	2105	280	767	4709	3577	-144	2871	24440	32767	0	
-10713	1007	-285	-617	1422	-478	312	1289	1824	520	1360	-1236	-577	978	-918	-631	-253	-126	234	2105	281	767	4680	3594	-115	2896	24441	32767	0	
-10713	1007	-284	-617	1423	-477	313	1289	1824	520	1360	-1236	-577	979	-918	-631	-253	-126	234	2105	281	768	4646	3612	-92	2886	24440	32767	0	
-10713	1006	-284	-616	1423	-477	313	1289	1824	520	1360	-1236	-577	979	-918	-630	-253	-126	234	2106	281	768	4619	3623	-74	2869	24439	32767	0	
-10713	1006	-284	-616	1423	-477	313	1289	1824	520	1360	-1236	-576	979	-917	-630	-252	-126	234	2106	281	768	4592	3646	-51	2869	24439	32767	0	
-10713	1006	-284	-616	1423	-477	313	1289	1824	521	1360	-1236	-576	979	-917	-630	-252	-125	234	2106	281	768	4574	3652	-24	2869	24439	32767	0	
-10713	1006	-283	-616	1423	-477	313	1289	1825	521	1360	-1236	-576	979	-917	-630	-252	-125	234	2106	282	768	4561	3643	7	2869	24438	32767	0	
-10713	1006	-283	-616	1424	-477	314	1289	1825	521	1360	-1236	-576	979	-917	-630	-252	-125	235	2107	282	768	4547	3629	60	2870	24438	32767	0	
-10713	1006	-283	-616	1424	-477	314	1289	1825	521	1360	-1236	-576	979	-917	-630	-252	-125	235	2107	282	768	4533	3605	119	2871	24438	32767	0	
-10713	1006	-283	-616	1424	-477	314	1289	1825	521	1360	-1236	-576	979	-917	-630	-252	-125	235	2107	282	768	4519	3576	178	2873	24437	32767	0	
-10713	1006	-283	-616	1424	-477	314	1289	1825	521	1360	-1236	-576	979	-917	-630	-252	-125	235	2107	282	768	4508	3557	245	2874	24437	32767	0	
-10713	1006	-283	-616	1424	-478	314	1289	1825	521	1360	-1236	-576	979	-917	-630	-252	-125	234	2107	282	768	4505	3525	304	2876	24437	32767	0	
-10713	1006	-283	-616	1423	-478	314	1289	1825	521	1360	-1236	-576	979	-917	-630	-252	-125	234	2107	282	768	4501	3490	367	2879	24437	32767	0	
-10713	1006	-283	-616	1423	-478	314	1289	1824	521	1360	-1236	-576	979	-917	-630	-252	-125	234	2108	281	768	4502	3451	425	2882	24436	32767	0	
-10713	1006	-283	-616	1423	-478	313	1289	1824	521	1360	-1236	-576	979	-917	-630	-252	-125	234	2108	281	768	4499	3420	474	2885	24436	32767	0	
-10713	1005	-284	-616	1423	-478	313	1289	1824	521	1360	-1236	-576	979	-917	-630	-252	-125	234	2108	281	768	4505	3393	526	2889	24436	32767	0	
-10713	1005	-284	-616	1423	-478	313	1289	1824	521	1360	-1236	-576	979	-917	-630	-252	-126	234	2108	281	768	4515	3369	580	2892	24436	32767	0	
-10713	1005	-284	-616	1423	-478	313	1289	1824	520	1360	-1236	-576	979	-917	-630	-252	-126	234	2108	281	768	4516	3338	637	2896	24436	32767	0	
-10713	1005	-284	-616	1423	-478	313	1289	1824	520	1360	-1237	-576	979	-917	-630	-253	-126	234	2108	281	768	4507	3295	692	2899	24435	32767	0	
-10713	1005	-284	-616	1423	-478	313	1290	1824	520	1360	-1237	-576	979	-918	-630	-253	-126	234	2108	281	768	4493	3253	742	2901	24435	32767	0	
-10713	1005	-284	-616	1423	-478	313	1290	1824	520	1360	-1237	-576	979	-918	-631	-253	-126	234	2108	281	768	4477	3210	793	2903	24435	32767	0	
-10713	1005	-284	-617	1423	-478	313	1290	1824	520	1360	-1237	-576	979	-918	-631	-253	-126	234	2108	281	768	4468	3170	838	2906	24435	32767	0	
-10713	1005	-284	-617	1423	-478	313	1290	1824	520	1360	-1237	-577	978	-918	-631	-253	-126	234	2108	281	767	4459	3123	887	2908	24435	32767	0	
-10713	1005	-284	-617	1423	-479	313	1290	1824	520	1360	-1237	-577	978	-918	-631	-253	-126	233	2109	281	767	4467	3070	934	2926	24436	32767	0	
-10713	1005	-284	-617	1423	-479	313	1290	1824	520	1360	-1237	-577	979	-918	-631	-253	-126	234	2109	281	768	4475	3013	976	2942	24437	32767	0	
-10713	1005	-284	-617	1423	-479	313	1290	1824	520	1360	-1237	-577	979	-918	-631	-253	-126	234	2109	281	768	4488	2947	1014	2955	24438	32767	0	
-10713	1005	-284	-617	1423	-479	313	1290	1824	520	1360	-1237	-577	979	-918	-631	-253	-126	234	2109	281	768	4500	2882	1057	2946	24437	32767	0	
-10713	1005	-284	-617	1423	-479	313	1290	1824	520	1360	-1237	-577	979	-918	-630	-253	-126	234	2109	281	768	4514	2831	1106	2930	24436	32767	0	
-10713	1005	-284	-617	1423	-479	313	1291	1824	520	1360	-1237	-577	979	-918	-630	-253	-126	234	2109	281	768	4517	2762	1159	2905	24434	32767	0	
-10713	1005	-284	-617	1423	-479	313	1291	1824	520	1360	-1237	-576	979	-918	-630	-253	-126	234	2110	281	768	4515	2694	1218	2880	24433	32767	0	
-10713	1005	-284	-617	1423	-479	313	1291	1824	520	1360	-1237	-576	979	-917	-630	-252	-126	234	2110	281	768	4502	2628	1276	2856	24431	32767	0	
-10713	1005	-284	-617	1423	-479	313	1291	1824	520	1360	-1236	-576	979	-917	-630	-252	-126	234	2110	281	768	4485	2555	1334	2829	24429	32767	0	
-10713	1005	-283	-617	1423	-479	314	1291	1825	521	1360	-1236	-576	979	-917	-630	-252	-126	234	2110	281	768	4469	2483	1392	2802	24427	32767	0	
-10713	1006	-283	-617	1424	-479	314	1291	1825	521	1360	-1236	-576	979	-917	-630	-252	-125	234	2110	282	768	4454	2412	1452	2776	24425	32767	0	
-10713	1006	-283	-616	1424	-479	314	1291	1825	521	1360	-1236	-576	979	-917	-630	-252	-125	234	2110	282	768	4443	2343	1517	2746	24423	32767	0	
-10713	1006	-283	-616	1424	-479	314	1291	1825	521	1360	-1236	-576	980	-917	-630	-252	-125	235	2111	282	769	4430	2282	1594	2717	24421	32767	0	
-10713	1006	-283	-616	1424	-479	314	1291	1825	521	1360	-1236	-576	980	-917	-629	-252	-125	235	2111	282	769	4411	2226	1663	2682	24418	32767	0	
-10713	1006	-283	-616	1424	-478	314	1291	1825	521	1360	-1236	-576	980	-917	-629	-252	-125	235	2111	282	769	4403	2182	1727	2646	24415	32767	0	
-10713	1006	-283	-616	1424	-478	314	1291	1825	521	1360	-1236	-576	980	-917	-629	-252	-125	235	2111	282	769	4402	2128	1778	2614	24413	32767	0	
-10713	1006	-283	-616	1424	-478	314	1291	1825	521	1360	-1235	-576	980	-916	-629	-252	-125	235	2111	282	769	4399	2088	1826	2577	24411	32767	0	
-10713	1006	-283	-616	1424	-478	314	1291	1825	521	1360	-1235	-575	980	-916	-629	-251	-125	235	2111	282	769	4394	2050	1871	2541	24409	32767	0	
