With Stimulation:

stimulation 1

stimulation -500 ms
453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	0	0	0	0	0	0	0	
966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	0	0	0	0	0	0	0	
472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	0	0	0	0	0	0	0	
164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	0	0	0	0	0	0	0	
161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	0	0	0	0	0	0	0	
165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	0	0	0	0	0	0	0	
768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	0	0	0	0	0	0	0	
753	753	753	753	753	753	753	753	753	753	753	753	753	753	753	753	753	753	753	753	753	753	0	0	0	0	0	0	0	
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	0	0	0	0	0	0	0	
708	708	708	708	708	708	708	708	708	708	708	708	708	708	708	708	708	708	708	708	708	708	0	0	0	0	0	0	0	
389	389	389	389	389	389	389	389	389	389	389	389	389	389	389	389	389	389	389	389	389	389	0	0	0	0	0	0	0	
463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	463	0	0	0	0	0	0	0	
735	735	735	735	735	735	735	735	735	735	735	735	735	735	735	735	735	735	735	735	735	735	0	0	0	0	0	0	0	
566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	0	0	0	0	0	0	0	
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	0	0	0	0	0	0	0	
783	783	783	783	783	783	783	783	783	783	783	783	783	783	783	783	783	783	783	783	783	783	0	0	0	0	0	0	0	
240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	0	0	0	0	0	0	0	
38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	0	0	0	0	0	0	0	
113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	113	0	0	0	0	0	0	0	
249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	249	0	0	0	0	0	0	0	
264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	0	0	0	0	0	0	0	
397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	0	0	0	0	0	0	0	
741	741	741	741	741	741	741	741	741	741	741	741	741	741	741	741	741	741	741	741	741	741	0	0	0	0	0	0	0	
439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	0	0	0	0	0	0	0	
519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	0	0	0	0	0	0	0	
594	594	594	594	594	594	594	594	594	594	594	594	594	594	594	594	594	594	594	594	594	594	0	0	0	0	0	0	0	
101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	0	0	0	0	0	0	0	
847	847	847	847	847	847	847	847	847	847	847	847	847	847	847	847	847	847	847	847	847	847	0	0	0	0	0	0	0	
767	767	767	767	767	767	767	767	767	767	767	767	767	767	767	767	767	767	767	767	767	767	0	0	0	0	0	0	0	
119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	0	0	0	0	0	0	0	
348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	348	0	0	0	0	0	0	0	
168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	0	0	0	0	0	0	0	
264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	264	0	0	0	0	0	0	0	
476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	0	0	0	0	0	0	0	
867	867	867	867	867	867	867	867	867	867	867	867	867	867	867	867	867	867	867	867	867	867	0	0	0	0	0	0	0	
449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	0	0	0	0	0	0	0	
834	834	834	834	834	834	834	834	834	834	834	834	834	834	834	834	834	834	834	834	834	834	0	0	0	0	0	0	0	
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	0	0	0	0	0	0	0	
66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	0	0	0	0	0	0	0	
966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	0	0	0	0	0	0	0	
492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	492	0	0	0	0	0	0	0	
889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	0	0	0	0	0	0	0	
462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	462	0	0	0	0	0	0	0	
177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	0	0	0	0	0	0	0	
745	745	745	745	745	745	745	745	745	745	745	745	745	745	745	745	745	745	745	745	745	745	0	0	0	0	0	0	0	
761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	761	0	0	0	0	0	0	0	
454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	454	0	0	0	0	0	0	0	
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	0	0	0	0	0	0	0	
991	991	991	991	991	991	991	991	991	991	991	991	991	991	991	991	991	991	991	991	991	991	0	0	0	0	0	0	0	
754	754	754	754	754	754	754	754	754	754	754	754	754	754	754	754	754	754	754	754	754	754	0	0	0	0	0	0	0	
697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	0	0	0	0	0	0	0	
83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	0	0	0	0	0	0	0	
84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	0	0	0	0	0	0	0	
808	808	808	808	808	808	808	808	808	808	808	808	808	808	808	808	808	808	808	808	808	808	0	0	0	0	0	0	0	
609	609	609	609	609	609	609	609	609	609	609	609	609	609	609	609	609	609	609	609	609	609	0	0	0	0	0	0	0	
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	0	0	0	0	0	0	0	
224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	0	0	0	0	0	0	0	
32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	0	0	0	0	0	0	0	
645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	645	0	0	0	0	0	0	0	
566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	566	0	0	0	0	0	0	0	
64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	0	0	0	0	0	0	0	
920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	920	0	0	0	0	0	0	0	
985	985	985	985	985	985	985	985	985	985	985	985	985	985	985	985	985	985	985	985	985	985	0	0	0	0	0	0	0	
936	936	936	936	936	936	936	936	936	936	936	936	936	936	936	936	936	936	936	936	936	936	0	0	0	0	0	0	0	
359	359	359	359	359	359	359	359	359	359	359	359	359	359	359	359	359	359	359	359	359	359	0	0	0	0	0	0	0	
221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	0	0	0	0	0	0	0	
198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	0	0	0	0	0	0	0	
258	258	258	258	258	258	258	258	258	258	258	258	258	258	258	258	258	258	258	258	258	258	0	0	0	0	0	0	0	
699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	0	0	0	0	0	0	0	
575	575	575	575	575	575	575	575	575	575	575	575	575	575	575	575	575	575	575	575	575	575	0	0	0	0	0	0	0	
949	949	949	949	949	949	949	949	949	949	949	949	949	949	949	949	949	949	949	949	949	949	0	0	0	0	0	0	0	
193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	0	0	0	0	0	0	0	
971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	971	0	0	0	0	0	0	0	
147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	0	0	0	0	0	0	0	
757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	0	0	0	0	0	0	0	
374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	374	0	0	0	0	0	0	0	
934	934	934	934	934	934	934	934	934	934	934	934	934	934	934	934	934	934	934	934	934	934	0	0	0	0	0	0	0	
564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	564	0	0	0	0	0	0	0	
694	694	694	694	694	694	694	694	694	694	694	694	694	694	694	694	694	694	694	694	694	694	0	0	0	0	0	0	0	
757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	757	0	0	0	0	0	0	0	
139	139	139	139	139	139	139	139	139	139	139	139	139	139	139	139	139	139	139	139	139	139	0	0	0	0	0	0	0	
81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	0	0	0	0	0	0	0	
856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	856	0	0	0	0	0	0	0	
13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	0	0	0	0	0	0	0	
422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	422	0	0	0	0	0	0	0	
265	265	265	265	265	265	265	265	265	265	265	265	265	265	265	265	265	265	265	265	265	265	0	0	0	0	0	0	0	
83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	0	0	0	0	0	0	0	
456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	456	0	0	0	0	0	0	0	
866	866	866	866	866	866	866	866	866	866	866	866	866	866	866	866	866	866	866	866	866	866	0	0	0	0	0	0	0	
812	812	812	812	812	812	812	812	812	812	812	812	812	812	812	812	812	812	812	812	812	812	0	0	0	0	0	0	0	
224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	0	0	0	0	0	0	0	
801	801	801	801	801	801	801	801	801	801	801	801	801	801	801	801	801	801	801	801	801	801	0	0	0	0	0	0	0	
400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	0	0	0	0	0	
499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	499	0	0	0	0	0	0	0	
902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	0	0	0	0	0	0	0	
571	571	571	571	571	571	571	571	571	571	571	571	571	571	571	571	571	571	571	571	571	571	0	0	0	0	0	0	0	
903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	0	0	0	0	0	0	0	
526	526	526	526	526	526	526	526	526	526	526	526	526	526	526	526	526	526	526	526	526	526	0	0	0	0	0	0	0	
818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	0	0	0	0	0	0	0	
524	524	524	524	524	524	524	524	524	524	524	524	524	524	524	524	524	524	524	524	524	524	0	0	0	0	0	0	0	
562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	562	0	0	0	0	0	0	0	
196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	0	0	0	0	0	0	0	
320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	320	0	0	0	0	0	0	0	
416	416	416	416	416	416	416	416	416	416	416	416	416	416	416	416	416	416	416	416	416	416	0	0	0	0	0	0	0	
805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	0	0	0	0	0	0	0	
503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	0	0	0	0	0	0	0	
111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	0	0	0	0	0	0	0	
937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	937	0	0	0	0	0	0	0	
51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	0	0	0	0	0	0	0	
