With Stimulation:
126	126	126	126	126	126	126	126	126	126	126	126	126	126	126	126	126	126	126	126	126	126	0	0	0	0	0	0	0	
620	620	620	620	620	620	620	620	620	620	620	620	620	620	620	620	620	620	620	620	620	620	0	0	0	0	0	0	0	
770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	0	0	0	0	0	0	0	
185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	0	0	0	0	0	0	0	
67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	0	0	0	0	0	0	0	
835	835	835	835	835	835	835	835	835	835	835	835	835	835	835	835	835	835	835	835	835	835	0	0	0	0	0	0	0	
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	0	0	0	0	0	0	0	
574	574	574	574	574	574	574	574	574	574	574	574	574	574	574	574	574	574	574	574	574	574	0	0	0	0	0	0	0	
852	852	852	852	852	852	852	852	852	852	852	852	852	852	852	852	852	852	852	852	852	852	0	0	0	0	0	0	0	
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	0	0	0	0	0	0	0	
642	642	642	642	642	642	642	642	642	642	642	642	642	642	642	642	642	642	642	642	642	642	0	0	0	0	0	0	0	
418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	418	0	0	0	0	0	0	0	
424	424	424	424	424	424	424	424	424	424	424	424	424	424	424	424	424	424	424	424	424	424	0	0	0	0	0	0	0	
555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	0	0	0	0	0	0	0	
614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	0	0	0	0	0	0	0	
483	483	483	483	483	483	483	483	483	483	483	483	483	483	483	483	483	483	483	483	483	483	0	0	0	0	0	0	0	
419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	0	0	0	0	0	0	0	
120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	0	0	0	0	0	0	0	
146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	0	0	0	0	0	0	0	
805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	805	0	0	0	0	0	0	0	
581	581	581	581	581	581	581	581	581	581	581	581	581	581	581	581	581	581	581	581	581	581	0	0	0	0	0	0	0	
197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	0	0	0	0	0	0	0	
197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	0	0	0	0	0	0	0	
543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	0	0	0	0	0	0	0	
777	777	777	777	777	777	777	777	777	777	777	777	777	777	777	777	777	777	777	777	777	777	0	0	0	0	0	0	0	
51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	0	0	0	0	0	0	0	
39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	0	0	0	0	0	0	0	
225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	0	0	0	0	0	0	0	
-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	-13	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	0	0	0	0	0	0	0	
429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	0	0	0	0	0	0	0	
173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	0	0	0	0	0	0	0	
