With Stimulation:
799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	0	0	0	0	0	0	0	
638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	0	0	0	0	0	0	0	
368	368	368	368	368	368	368	368	368	368	368	368	368	368	368	368	368	368	368	368	368	368	0	0	0	0	0	0	0	
154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	0	0	0	0	0	0	0	
699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	699	0	0	0	0	0	0	0	
1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	1003	0	0	0	0	0	0	0	
158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	0	0	0	0	0	0	0	
1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	0	0	0	0	0	0	0	
329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	329	0	0	0	0	0	0	0	
833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	0	0	0	0	0	0	0	
427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	0	0	0	0	0	0	0	
734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	0	0	0	0	0	0	0	
211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	0	0	0	0	0	0	0	
121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	0	0	0	0	0	0	0	
312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	0	0	0	0	0	0	0	
522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	0	0	0	0	0	0	0	
370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	0	0	0	0	0	0	0	
638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	638	0	0	0	0	0	0	0	
762	762	762	762	762	762	762	762	762	762	762	762	762	762	762	762	762	762	762	762	762	762	0	0	0	0	0	0	0	
799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	799	0	0	0	0	0	0	0	
1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	1055	0	0	0	0	0	0	0	
747	747	747	747	747	747	747	747	747	747	747	747	747	747	747	747	747	747	747	747	747	747	0	0	0	0	0	0	0	
